Date,Open,High,Low,Close,Adj Close,Volume
2023-06-26,3.7100000381469727,3.930000066757202,3.7100000381469727,3.799999952316284,3.799999952316284,378500
2023-06-27,3.890000104904175,3.990000009536743,3.819999933242798,3.890000104904175,3.890000104904175,430900
2023-06-28,3.859999895095825,3.940000057220459,3.799999952316284,3.819999933242798,3.819999933242798,343200
2023-06-29,3.809999942779541,3.890000104904175,3.740000009536743,3.7899999618530273,3.7899999618530273,417600
2023-06-30,3.819999933242798,3.8399999141693115,3.7899999618530273,3.7899999618530273,3.7899999618530273,269900
2023-07-03,3.880000114440918,4.03000020980835,3.859999895095825,3.9000000953674316,3.9000000953674316,264700
2023-07-05,3.9000000953674316,3.9000000953674316,3.75,3.75,3.75,315700
2023-07-06,3.700000047683716,3.7200000286102295,3.619999885559082,3.680000066757202,3.680000066757202,486900
2023-07-07,3.680000066757202,3.9000000953674316,3.680000066757202,3.8399999141693115,3.8399999141693115,317300
2023-07-10,3.799999952316284,4.070000171661377,3.799999952316284,4.039999961853027,4.039999961853027,511300
2023-07-11,4.039999961853027,4.110000133514404,3.990000009536743,4.099999904632568,4.099999904632568,375500
2023-07-12,4.079999923706055,4.179999828338623,4.050000190734863,4.119999885559082,4.119999885559082,491000
2023-07-13,4.179999828338623,4.210000038146973,4.130000114440918,4.179999828338623,4.179999828338623,213000
2023-07-14,4.190000057220459,4.21999979019165,4.03000020980835,4.039999961853027,4.039999961853027,281500
2023-07-17,4.03000020980835,4.099999904632568,4.019999980926514,4.090000152587891,4.090000152587891,244800
2023-07-18,4.099999904632568,4.28000020980835,4.079999923706055,4.179999828338623,4.179999828338623,378900
2023-07-19,4.179999828338623,4.210000038146973,4.050000190734863,4.070000171661377,4.070000171661377,282800
2023-07-20,4.050000190734863,4.050000190734863,3.8499999046325684,3.890000104904175,3.890000104904175,420400
2023-07-21,3.9200000762939453,3.9600000381469727,3.8299999237060547,3.8399999141693115,3.8399999141693115,290600
2023-07-24,3.880000114440918,3.9100000858306885,3.799999952316284,3.8499999046325684,3.8499999046325684,291300
2023-07-25,3.8399999141693115,3.940000057220459,3.8399999141693115,3.880000114440918,3.880000114440918,252200
2023-07-26,3.8499999046325684,3.9100000858306885,3.8299999237060547,3.8399999141693115,3.8399999141693115,232000
2023-07-27,3.8499999046325684,3.890000104904175,3.759999990463257,3.759999990463257,3.759999990463257,305900
2023-07-28,3.7799999713897705,3.859999895095825,3.7699999809265137,3.8299999237060547,3.8299999237060547,292400
2023-07-31,3.930000066757202,3.940000057220459,3.7899999618530273,3.8499999046325684,3.8499999046325684,475500
2023-08-01,3.8399999141693115,3.8399999141693115,3.7100000381469727,3.7100000381469727,3.7100000381469727,335500
2023-08-02,3.680000066757202,3.680000066757202,3.4600000381469727,3.4800000190734863,3.4800000190734863,682100
2023-08-03,3.509999990463257,3.559999942779541,3.4700000286102295,3.4700000286102295,3.4700000286102295,285900
2023-08-04,3.4800000190734863,3.569999933242798,3.450000047683716,3.4700000286102295,3.4700000286102295,343600
2023-08-07,3.450000047683716,3.4600000381469727,3.3499999046325684,3.369999885559082,3.369999885559082,455400
2023-08-08,3.359999895095825,3.4000000953674316,3.2899999618530273,3.369999885559082,3.369999885559082,404700
2023-08-09,3.359999895095825,3.440000057220459,3.3299999237060547,3.3299999237060547,3.3299999237060547,362700
2023-08-10,3.3499999046325684,3.450000047683716,3.309999942779541,3.3499999046325684,3.3499999046325684,340600
2023-08-11,3.3299999237060547,3.369999885559082,3.25,3.309999942779541,3.309999942779541,328000
2023-08-14,3.2799999713897705,3.3499999046325684,3.2100000381469727,3.3399999141693115,3.3399999141693115,322000
2023-08-15,3.2899999618530273,3.309999942779541,3.140000104904175,3.180000066757202,3.180000066757202,510600
2023-08-16,3.180000066757202,3.2200000286102295,3.1500000953674316,3.180000066757202,3.180000066757202,341900
2023-08-17,3.180000066757202,3.319999933242798,3.1600000858306885,3.180000066757202,3.180000066757202,528900
2023-08-18,3.1500000953674316,3.2899999618530273,3.109999895095825,3.259999990463257,3.259999990463257,316400
2023-08-21,3.309999942779541,3.4000000953674316,3.299999952316284,3.3299999237060547,3.3299999237060547,277300
2023-08-22,3.3499999046325684,3.390000104904175,3.299999952316284,3.3299999237060547,3.3299999237060547,211000
2023-08-23,3.319999933242798,3.4100000858306885,3.309999942779541,3.369999885559082,3.369999885559082,194700
2023-08-24,3.369999885559082,3.369999885559082,3.240000009536743,3.2699999809265137,3.2699999809265137,192000
2023-08-25,3.2799999713897705,3.4100000858306885,3.2699999809265137,3.380000114440918,3.380000114440918,365700
2023-08-28,3.4200000762939453,3.5,3.390000104904175,3.390000104904175,3.390000104904175,316600
2023-08-29,3.4000000953674316,3.490000009536743,3.369999885559082,3.4700000286102295,3.4700000286102295,272300
2023-08-30,3.440000057220459,3.4800000190734863,3.390000104904175,3.4100000858306885,3.4100000858306885,278700
2023-08-31,3.4200000762939453,3.490000009536743,3.380000114440918,3.4700000286102295,3.4700000286102295,608500
2023-09-01,3.299999952316284,3.3399999141693115,3.0999999046325684,3.2799999713897705,3.2799999713897705,821500
2023-09-05,3.2899999618530273,3.4100000858306885,3.2699999809265137,3.4000000953674316,3.4000000953674316,329400
2023-09-06,3.5,3.5,3.299999952316284,3.3299999237060547,3.3299999237060547,533800
2023-09-07,3.3399999141693115,3.3399999141693115,3.109999895095825,3.1600000858306885,3.1600000858306885,405000
2023-09-08,3.140000104904175,3.2100000381469727,3.0999999046325684,3.1700000762939453,3.1700000762939453,467700
2023-09-11,3.259999990463257,3.2899999618530273,3.190000057220459,3.2699999809265137,3.2699999809265137,417200
2023-09-12,3.25,3.299999952316284,3.2300000190734863,3.2300000190734863,3.2300000190734863,189300
2023-09-13,3.200000047683716,3.2100000381469727,3.0899999141693115,3.119999885559082,3.119999885559082,329000
2023-09-14,3.140000104904175,3.2200000286102295,3.119999885559082,3.180000066757202,3.180000066757202,303000
2023-09-15,3.190000057220459,3.190000057220459,3.0399999618530273,3.069999933242798,3.069999933242798,777100
2023-09-18,3.049999952316284,3.130000114440918,3.049999952316284,3.119999885559082,3.119999885559082,482700
2023-09-19,3.190000057220459,3.200000047683716,3.069999933242798,3.109999895095825,3.109999895095825,476300
2023-09-20,3.0799999237060547,3.180000066757202,3.0799999237060547,3.0899999141693115,3.0899999141693115,337000
2023-09-21,3.049999952316284,3.0899999141693115,3.009999990463257,3.0399999618530273,3.0399999618530273,338300
2023-09-22,3.0299999713897705,3.049999952316284,2.8499999046325684,2.890000104904175,2.890000104904175,1324500
2023-09-25,2.890000104904175,2.9800000190734863,2.869999885559082,2.869999885559082,2.869999885559082,752500
2023-09-26,2.8399999141693115,3.0,2.8299999237060547,2.9800000190734863,2.9800000190734863,553100
2023-09-27,2.9800000190734863,3.069999933242798,2.9600000381469727,3.0299999713897705,3.0299999713897705,818000
2023-09-28,3.0399999618530273,3.0899999141693115,2.990000009536743,3.059999942779541,3.059999942779541,2112700
2023-09-29,3.0999999046325684,3.1600000858306885,3.049999952316284,3.0799999237060547,3.0799999237060547,385200
2023-10-02,3.0899999141693115,3.2699999809265137,3.069999933242798,3.2100000381469727,3.2100000381469727,570900
2023-10-03,3.0999999046325684,3.130000114440918,2.950000047683716,2.9700000286102295,2.9700000286102295,454300
2023-10-04,2.950000047683716,2.9700000286102295,2.869999885559082,2.869999885559082,2.869999885559082,427700
2023-10-05,2.890000104904175,2.9000000953674316,2.7300000190734863,2.809999942779541,2.809999942779541,790300
2023-10-06,2.7899999618530273,2.8399999141693115,2.7699999809265137,2.819999933242798,2.819999933242798,259500
2023-10-09,2.75,2.7799999713897705,2.6700000762939453,2.7200000286102295,2.7200000286102295,334900
2023-10-10,2.8399999141693115,3.140000104904175,2.7899999618530273,3.140000104904175,3.140000104904175,650400
2023-10-11,3.1500000953674316,3.2100000381469727,3.0199999809265137,3.0199999809265137,3.0199999809265137,455600
2023-10-12,3.0299999713897705,3.0299999713897705,2.9100000858306885,2.9600000381469727,2.9600000381469727,272400
2023-10-13,2.940000057220459,2.950000047683716,2.859999895095825,2.890000104904175,2.890000104904175,221800
2023-10-16,2.9000000953674316,2.9600000381469727,2.880000114440918,2.9100000858306885,2.9100000858306885,284000
2023-10-17,2.9100000858306885,3.0399999618530273,2.9100000858306885,3.0,3.0,252000
2023-10-18,2.9700000286102295,2.9800000190734863,2.8299999237060547,2.8499999046325684,2.8499999046325684,253600
2023-10-19,2.819999933242798,2.8299999237060547,2.759999990463257,2.7799999713897705,2.7799999713897705,286100
2023-10-20,2.690000057220459,2.7699999809265137,2.630000114440918,2.7200000286102295,2.7200000286102295,367700
2023-10-23,2.680000066757202,2.75,2.5999999046325684,2.609999895095825,2.609999895095825,342300
2023-10-24,2.619999885559082,2.7200000286102295,2.5799999237060547,2.5799999237060547,2.5799999237060547,312600
2023-10-25,2.559999942779541,2.5999999046325684,2.490000009536743,2.549999952316284,2.549999952316284,534900
2023-10-26,2.5199999809265137,2.6600000858306885,2.5,2.509999990463257,2.509999990463257,509500
2023-10-27,2.5,2.5299999713897705,2.390000104904175,2.430000066757202,2.430000066757202,315100
2023-10-30,2.380000114440918,2.5,2.359999895095825,2.440000057220459,2.440000057220459,488500
2023-10-31,2.4100000858306885,2.5199999809265137,2.4100000858306885,2.450000047683716,2.450000047683716,571100
2023-11-01,2.559999942779541,2.559999942779541,2.440000057220459,2.490000009536743,2.490000009536743,289400
2023-11-02,2.5299999713897705,2.619999885559082,2.5,2.5799999237060547,2.5799999237060547,364100
2023-11-03,2.6500000953674316,2.7699999809265137,2.640000104904175,2.6600000858306885,2.6600000858306885,364300
2023-11-06,2.640000104904175,2.6500000953674316,2.5199999809265137,2.559999942779541,2.559999942779541,231300
2023-11-07,2.5399999618530273,2.559999942779541,2.5,2.549999952316284,2.549999952316284,207100
2023-11-08,2.559999942779541,2.559999942779541,2.4600000381469727,2.4800000190734863,2.4800000190734863,196400
