Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-18 09:30:00-04:00,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,7946
2024-06-18 09:35:00-04:00,1.5449999570846558,1.559999942779541,1.5449999570846558,1.559999942779541,1.559999942779541,5142
2024-06-18 09:50:00-04:00,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,196
2024-06-18 09:55:00-04:00,1.5454000234603882,1.5499999523162842,1.5454000234603882,1.5499999523162842,1.5499999523162842,3430
2024-06-18 10:00:00-04:00,1.5499999523162842,1.5499999523162842,1.5399999618530273,1.5399999618530273,1.5399999618530273,9253
2024-06-18 10:05:00-04:00,1.5399999618530273,1.5399999618530273,1.534999966621399,1.534999966621399,1.534999966621399,8425
2024-06-18 10:10:00-04:00,1.5399999618530273,1.559999942779541,1.5398999452590942,1.5399999618530273,1.5399999618530273,18282
2024-06-18 10:20:00-04:00,1.5449999570846558,1.5449999570846558,1.5399999618530273,1.5399999618530273,1.5399999618530273,5352
2024-06-18 10:25:00-04:00,1.5400999784469604,1.5449999570846558,1.5399999618530273,1.5399999618530273,1.5399999618530273,1312
2024-06-18 10:30:00-04:00,1.5449999570846558,1.5499999523162842,1.5449999570846558,1.5449999570846558,1.5449999570846558,3653
2024-06-18 10:35:00-04:00,1.5449999570846558,1.5449999570846558,1.4900000095367432,1.4950000047683716,1.4950000047683716,55402
2024-06-18 10:40:00-04:00,1.4900000095367432,1.5,1.4600000381469727,1.5,1.5,41642
2024-06-18 10:45:00-04:00,1.5049999952316284,1.5149999856948853,1.4950000047683716,1.5149999856948853,1.5149999856948853,11131
2024-06-18 10:50:00-04:00,1.5199999809265137,1.5199999809265137,1.5049999952316284,1.5049999952316284,1.5049999952316284,5659
2024-06-18 10:55:00-04:00,1.5049999952316284,1.5092999935150146,1.5,1.5,1.5,3048
2024-06-18 11:00:00-04:00,1.5099999904632568,1.5149999856948853,1.5099999904632568,1.5145000219345093,1.5145000219345093,1829
2024-06-18 11:05:00-04:00,1.513800024986267,1.5152000188827515,1.51010000705719,1.5152000188827515,1.5152000188827515,1500
2024-06-18 11:10:00-04:00,1.5149999856948853,1.5199999809265137,1.5099999904632568,1.5199999809265137,1.5199999809265137,9172
2024-06-18 11:15:00-04:00,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,1440
2024-06-18 11:25:00-04:00,1.534999966621399,1.5398999452590942,1.534999966621399,1.5398999452590942,1.5398999452590942,756
2024-06-18 11:30:00-04:00,1.5393999814987183,1.5393999814987183,1.5393999814987183,1.5393999814987183,1.5393999814987183,1043
2024-06-18 11:40:00-04:00,1.5399999618530273,1.5449999570846558,1.5399999618530273,1.5449999570846558,1.5449999570846558,2463
2024-06-18 11:50:00-04:00,1.5473999977111816,1.5473999977111816,1.5473999977111816,1.5473999977111816,1.5473999977111816,1010
2024-06-18 11:55:00-04:00,1.5399999618530273,1.5449999570846558,1.5399999618530273,1.5449999570846558,1.5449999570846558,683
2024-06-18 12:00:00-04:00,1.5399999618530273,1.5449999570846558,1.5300999879837036,1.5300999879837036,1.5300999879837036,16039
2024-06-18 12:05:00-04:00,1.5399999618530273,1.5499999523162842,1.5299999713897705,1.5499999523162842,1.5499999523162842,9034
2024-06-18 12:15:00-04:00,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,102
2024-06-18 12:20:00-04:00,1.5561000108718872,1.5561000108718872,1.5561000108718872,1.5561000108718872,1.5561000108718872,203
2024-06-18 12:25:00-04:00,1.5549999475479126,1.5549999475479126,1.5549999475479126,1.5549999475479126,1.5549999475479126,159
2024-06-18 12:30:00-04:00,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,460
2024-06-18 12:35:00-04:00,1.5536999702453613,1.5536999702453613,1.5399999618530273,1.5449999570846558,1.5449999570846558,1903
2024-06-18 12:40:00-04:00,1.544100046157837,1.5449999570846558,1.544100046157837,1.5449999570846558,1.5449999570846558,1270
2024-06-18 12:45:00-04:00,1.5399999618530273,1.5399999618530273,1.534999966621399,1.534999966621399,1.534999966621399,2401
2024-06-18 12:50:00-04:00,1.534999966621399,1.534999966621399,1.534999966621399,1.534999966621399,1.534999966621399,1219
2024-06-18 12:55:00-04:00,1.5370999574661255,1.5370999574661255,1.5370999574661255,1.5370999574661255,1.5370999574661255,1218
2024-06-18 13:05:00-04:00,1.5379999876022339,1.5399999618530273,1.534999966621399,1.5399999618530273,1.5399999618530273,1250
2024-06-18 13:10:00-04:00,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,183
2024-06-18 13:25:00-04:00,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,302
2024-06-18 13:30:00-04:00,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,163
2024-06-18 13:45:00-04:00,1.5449999570846558,1.5449999570846558,1.5399999618530273,1.5399999618530273,1.5399999618530273,1331
2024-06-18 13:50:00-04:00,1.5414999723434448,1.5499999523162842,1.5414999723434448,1.5499999523162842,1.5499999523162842,2318
2024-06-18 14:00:00-04:00,1.5399999618530273,1.5399999618530273,1.534999966621399,1.534999966621399,1.534999966621399,1704
2024-06-18 14:10:00-04:00,1.5398999452590942,1.5399999618530273,1.534999966621399,1.534999966621399,1.534999966621399,1419
2024-06-18 14:15:00-04:00,1.534999966621399,1.5399999618530273,1.534999966621399,1.5399999618530273,1.5399999618530273,1930
2024-06-18 14:20:00-04:00,1.5449999570846558,1.5499000549316406,1.5399999618530273,1.5399999618530273,1.5399999618530273,14044
2024-06-18 14:45:00-04:00,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,161
2024-06-18 14:50:00-04:00,1.5399999618530273,1.5499999523162842,1.5399999618530273,1.5499999523162842,1.5499999523162842,300
2024-06-18 14:55:00-04:00,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,304
