Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-18 09:30:00-04:00,217.61000061035156,218.6300048828125,217.25999450683594,218.42999267578125,218.42999267578125,4532025
2024-06-18 09:35:00-04:00,218.43499755859375,218.6199951171875,216.21080017089844,216.3000030517578,216.3000030517578,2771389
2024-06-18 09:40:00-04:00,216.2899932861328,216.33999633789062,215.3000030517578,216.0500030517578,216.0500030517578,2458061
2024-06-18 09:45:00-04:00,216.03900146484375,216.64990234375,215.30999755859375,215.44410705566406,215.44410705566406,1822902
2024-06-18 09:50:00-04:00,215.4499969482422,215.97000122070312,215.2100067138672,215.2949981689453,215.2949981689453,1548152
2024-06-18 09:55:00-04:00,215.29649353027344,215.49000549316406,214.52999877929688,214.66659545898438,214.66659545898438,1646468
2024-06-18 10:00:00-04:00,214.67999267578125,215.1199951171875,214.44000244140625,214.94000244140625,214.94000244140625,1422704
2024-06-18 10:05:00-04:00,214.9398956298828,215.93499755859375,214.92999267578125,215.8699951171875,215.8699951171875,1458783
2024-06-18 10:10:00-04:00,215.8791961669922,215.9600067138672,215.10000610351562,215.31080627441406,215.31080627441406,1124017
2024-06-18 10:15:00-04:00,215.32000732421875,215.5,215.0200958251953,215.1699981689453,215.1699981689453,804963
2024-06-18 10:20:00-04:00,215.1551971435547,215.47000122070312,214.88999938964844,215.22000122070312,215.22000122070312,1121772
2024-06-18 10:25:00-04:00,215.2100067138672,215.6699981689453,215.19000244140625,215.30999755859375,215.30999755859375,851141
2024-06-18 10:30:00-04:00,215.30999755859375,215.54949951171875,215.1699981689453,215.5012969970703,215.5012969970703,863865
2024-06-18 10:35:00-04:00,215.5,215.60000610351562,215.32000732421875,215.47000122070312,215.47000122070312,681219
2024-06-18 10:40:00-04:00,215.46749877929688,215.52000427246094,215.22999572753906,215.37469482421875,215.37469482421875,750165
2024-06-18 10:45:00-04:00,215.3699951171875,215.47000122070312,215.02999877929688,215.12249755859375,215.12249755859375,747525
2024-06-18 10:50:00-04:00,215.1199951171875,215.33999633789062,215.0679931640625,215.27999877929688,215.27999877929688,522058
2024-06-18 10:55:00-04:00,215.2899932861328,215.5,215.17050170898438,215.4949951171875,215.4949951171875,617056
2024-06-18 11:00:00-04:00,215.4998016357422,215.8000030517578,215.1396026611328,215.1396026611328,215.1396026611328,1046534
2024-06-18 11:05:00-04:00,215.1300048828125,215.17999267578125,214.8000030517578,214.91000366210938,214.91000366210938,1071426
2024-06-18 11:10:00-04:00,214.9199981689453,214.9600067138672,214.1699981689453,214.19000244140625,214.19000244140625,1129467
2024-06-18 11:15:00-04:00,214.1999969482422,214.3300018310547,213.44000244140625,213.5614013671875,213.5614013671875,1614390
2024-06-18 11:20:00-04:00,213.57000732421875,214.14999389648438,213.52999877929688,214.14010620117188,214.14010620117188,1208256
2024-06-18 11:25:00-04:00,214.13999938964844,214.41000366210938,214.0,214.36000061035156,214.36000061035156,906215
2024-06-18 11:30:00-04:00,214.35499572753906,214.44000244140625,213.9250030517578,214.00010681152344,214.00010681152344,690506
2024-06-18 11:35:00-04:00,214.00999450683594,214.28500366210938,213.9512939453125,214.03399658203125,214.03399658203125,540855
2024-06-18 11:40:00-04:00,214.0399932861328,214.05999755859375,213.75,213.9499969482422,213.9499969482422,481785
2024-06-18 11:45:00-04:00,213.94239807128906,214.3699951171875,213.8300018310547,213.9199981689453,213.9199981689453,594887
2024-06-18 11:50:00-04:00,213.9199981689453,213.92999267578125,213.41000366210938,213.43760681152344,213.43760681152344,868608
2024-06-18 11:55:00-04:00,213.44000244140625,213.6699981689453,213.4199981689453,213.58999633789062,213.58999633789062,582509
2024-06-18 12:00:00-04:00,213.5800018310547,214.02830505371094,213.55999755859375,213.83999633789062,213.83999633789062,577951
2024-06-18 12:05:00-04:00,213.8300018310547,213.85000610351562,213.5299072265625,213.58999633789062,213.58999633789062,477557
2024-06-18 12:10:00-04:00,213.58999633789062,213.75,213.30999755859375,213.41000366210938,213.41000366210938,651049
2024-06-18 12:15:00-04:00,213.418701171875,213.47000122070312,213.25999450683594,213.33270263671875,213.33270263671875,585685
2024-06-18 12:20:00-04:00,213.33090209960938,213.4199981689453,213.1300048828125,213.1300048828125,213.1300048828125,677978
2024-06-18 12:25:00-04:00,213.1300048828125,213.32000732421875,213.0,213.22000122070312,213.22000122070312,936280
2024-06-18 12:30:00-04:00,213.22000122070312,213.5800018310547,213.2165069580078,213.48500061035156,213.48500061035156,528989
2024-06-18 12:35:00-04:00,213.4886016845703,213.8800048828125,213.4600067138672,213.83999633789062,213.83999633789062,565376
2024-06-18 12:40:00-04:00,213.8350067138672,213.85000610351562,213.50999450683594,213.52000427246094,213.52000427246094,944655
2024-06-18 12:45:00-04:00,213.52760314941406,213.52999877929688,213.22999572753906,213.33990478515625,213.33990478515625,430476
2024-06-18 12:50:00-04:00,213.33999633789062,213.7899932861328,213.33009338378906,213.75489807128906,213.75489807128906,422778
2024-06-18 12:55:00-04:00,213.75950622558594,214.22999572753906,213.75010681152344,214.1999969482422,214.1999969482422,1041366
2024-06-18 13:00:00-04:00,214.19000244140625,214.1999969482422,213.7449951171875,213.7949981689453,213.7949981689453,721046
2024-06-18 13:05:00-04:00,213.79930114746094,214.0800018310547,213.64500427246094,214.0299072265625,214.0299072265625,602156
2024-06-18 13:10:00-04:00,214.02000427246094,214.05999755859375,213.74009704589844,213.8292999267578,213.8292999267578,464564
2024-06-18 13:15:00-04:00,213.8300018310547,214.0449981689453,213.8282928466797,213.88560485839844,213.88560485839844,450946
2024-06-18 13:20:00-04:00,213.88999938964844,213.97000122070312,213.72000122070312,213.85740661621094,213.85740661621094,410392
2024-06-18 13:25:00-04:00,213.85499572753906,213.85499572753906,213.5399932861328,213.66000366210938,213.66000366210938,492077
2024-06-18 13:30:00-04:00,213.66000366210938,213.77000427246094,213.41000366210938,213.48989868164062,213.48989868164062,444423
2024-06-18 13:35:00-04:00,213.47999572753906,214.05569458007812,213.42999267578125,213.80999755859375,213.80999755859375,543339
2024-06-18 13:40:00-04:00,213.8159942626953,213.9499969482422,213.77000427246094,213.83999633789062,213.83999633789062,379848
2024-06-18 13:45:00-04:00,213.83999633789062,213.9600067138672,213.7899932861328,213.860107421875,213.860107421875,334865
2024-06-18 13:50:00-04:00,213.86500549316406,213.8800048828125,213.54600524902344,213.54600524902344,213.54600524902344,437515
2024-06-18 13:55:00-04:00,213.5449981689453,213.6699981689453,213.5299072265625,213.5749969482422,213.5749969482422,460557
2024-06-18 14:00:00-04:00,213.5749969482422,213.69000244140625,213.0850067138672,213.09010314941406,213.09010314941406,647494
2024-06-18 14:05:00-04:00,213.09500122070312,213.46749877929688,213.07000732421875,213.41000366210938,213.41000366210938,502209
