Date,Open,High,Low,Close,Adj Close,Volume
2024-02-05,15.1899995803833,15.300000190734863,15.09000015258789,15.170000076293945,15.065451622009277,19506900
2024-02-06,15.220000267028809,15.229999542236328,15.010000228881836,15.029999732971191,14.926416397094727,20553700
2024-02-07,15.0,15.069999694824219,14.890000343322754,14.930000305175781,14.827105522155762,22404500
2024-02-08,14.90999984741211,14.970000267028809,14.729999542236328,14.819999694824219,14.717863082885742,23143000
2024-02-09,14.800000190734863,14.800000190734863,14.579999923706055,14.670000076293945,14.568897247314453,17190200
2024-02-12,14.6899995803833,14.800000190734863,14.539999961853027,14.729999542236328,14.628483772277832,19310100
2024-02-13,14.5,14.5,14.020000457763672,14.149999618530273,14.052480697631836,31242600
2024-02-14,14.270000457763672,14.319999694824219,13.760000228881836,14.0600004196167,13.963102340698242,32433100
2024-02-15,14.34000015258789,14.649999618530273,14.25,14.600000381469727,14.499380111694336,29174100
2024-02-16,14.579999923706055,14.770000457763672,14.489999771118164,14.649999618530273,14.54903507232666,19353800
2024-02-20,14.789999961853027,14.9399995803833,14.619999885559082,14.729999542236328,14.628483772277832,15448800
2024-02-21,14.729999542236328,14.770000457763672,14.5,14.75,14.648345947265625,15165500
2024-02-22,14.609999656677246,14.630000114440918,14.359999656677246,14.390000343322754,14.290827751159668,15444600
2024-02-23,14.460000038146973,14.760000228881836,14.369999885559082,14.739999771118164,14.63841438293457,20994000
2024-02-26,14.510000228881836,14.65999984741211,14.399999618530273,14.649999618530273,14.54903507232666,17181000
2024-02-27,14.680000305175781,14.710000038146973,14.510000228881836,14.510000228881836,14.410000801086426,15926100
2024-02-28,14.40999984741211,14.420000076293945,14.270000457763672,14.329999923706055,14.329999923706055,12914400
2024-02-29,14.670000076293945,14.800000190734863,14.609999656677246,14.65999984741211,14.65999984741211,19063900
2024-03-01,14.760000228881836,15.039999961853027,14.5600004196167,14.9399995803833,14.9399995803833,25506500
2024-03-04,15.140000343322754,15.520000457763672,15.050000190734863,15.460000038146973,15.460000038146973,34728700
2024-03-05,15.739999771118164,15.819999694824219,15.529999732971191,15.529999732971191,15.529999732971191,29182800
2024-03-06,15.720000267028809,16.0,15.640000343322754,15.710000038146973,15.710000038146973,27433700
2024-03-07,15.979999542236328,16.049999237060547,15.84000015258789,15.899999618530273,15.899999618530273,22814400
2024-03-08,15.970000267028809,16.100000381469727,15.75,15.760000228881836,15.760000228881836,23916700
2024-03-11,15.770000457763672,15.920000076293945,15.739999771118164,15.869999885559082,15.869999885559082,24871400
2024-03-12,15.579999923706055,15.680000305175781,15.399999618530273,15.640000343322754,15.640000343322754,19584100
2024-03-13,15.65999984741211,16.030000686645508,15.630000114440918,15.979999542236328,15.979999542236328,19908600
2024-03-14,15.84000015258789,15.869999885559082,15.59000015258789,15.760000228881836,15.760000228881836,16563200
2024-03-15,15.699999809265137,15.829999923706055,15.609999656677246,15.760000228881836,15.760000228881836,20404400
2024-03-18,15.760000228881836,15.800000190734863,15.609999656677246,15.630000114440918,15.630000114440918,12186700
2024-03-19,15.510000228881836,15.579999923706055,15.229999542236328,15.25,15.25,20044100
2024-03-20,15.210000038146973,15.789999961853027,15.1899995803833,15.680000305175781,15.680000305175781,18274700
2024-03-21,16.0,16.25,15.800000190734863,15.8100004196167,15.8100004196167,26790800
2024-03-22,15.710000038146973,15.890000343322754,15.489999771118164,15.520000457763672,15.520000457763672,21389300
2024-03-25,15.65999984741211,15.9399995803833,15.539999961853027,15.569999694824219,15.569999694824219,13644800
2024-03-26,15.75,15.800000190734863,15.520000457763672,15.520000457763672,15.520000457763672,16446400
2024-03-27,15.619999885559082,16.209999084472656,15.609999656677246,16.209999084472656,16.209999084472656,28034300
2024-03-28,16.450000762939453,16.700000762939453,16.260000228881836,16.639999389648438,16.639999389648438,29336000
2024-04-01,17.010000228881836,17.059999465942383,16.68000030517578,16.860000610351562,16.860000610351562,29111600
2024-04-02,16.950000762939453,17.209999084472656,16.809999465942383,17.18000030517578,17.18000030517578,34453300
2024-04-03,17.1299991607666,17.489999771118164,17.09000015258789,17.420000076293945,17.420000076293945,27933700
2024-04-04,17.3700008392334,17.530000686645508,17.239999771118164,17.389999389648438,17.389999389648438,29366700
2024-04-05,17.34000015258789,18.010000228881836,17.299999237060547,17.860000610351562,17.860000610351562,35445100
2024-04-08,18.020000457763672,18.1200008392334,17.479999542236328,17.700000762939453,17.700000762939453,27550500
2024-04-09,18.1299991607666,18.31999969482422,17.940000534057617,18.010000228881836,18.010000228881836,29525800
2024-04-10,17.6299991607666,18.0,17.510000228881836,17.899999618530273,17.899999618530273,31317100
2024-04-11,18.010000228881836,18.1200008392334,17.65999984741211,18.040000915527344,18.040000915527344,27309000
2024-04-12,18.420000076293945,18.950000762939453,17.719999313354492,17.860000610351562,17.860000610351562,49907000
2024-04-15,17.829999923706055,17.84000015258789,17.110000610351562,17.3700008392334,17.3700008392334,32856600
2024-04-16,16.790000915527344,16.809999465942383,16.100000381469727,16.479999542236328,16.479999542236328,49673600
2024-04-17,16.540000915527344,16.860000610351562,16.459999084472656,16.700000762939453,16.700000762939453,24800100
2024-04-18,16.8700008392334,17.030000686645508,16.68000030517578,16.979999542236328,16.979999542236328,18616000
2024-04-19,16.860000610351562,17.239999771118164,16.81999969482422,17.100000381469727,17.100000381469727,25599300
2024-04-22,16.3700008392334,16.75,16.299999237060547,16.420000076293945,16.420000076293945,26868000
2024-04-23,16.280000686645508,16.790000915527344,16.260000228881836,16.690000534057617,16.690000534057617,26739400
2024-04-24,16.469999313354492,16.59000015258789,16.360000610351562,16.520000457763672,16.520000457763672,25854400
2024-04-25,16.540000915527344,17.239999771118164,16.43000030517578,17.079999923706055,17.079999923706055,42772900
2024-04-26,17.200000762939453,17.260000228881836,16.920000076293945,17.09000015258789,17.09000015258789,19814200
2024-04-29,17.200000762939453,17.450000762939453,16.93000030517578,17.31999969482422,17.31999969482422,19025300
2024-04-30,16.8799991607666,17.06999969482422,16.600000381469727,16.639999389648438,16.639999389648438,30865100
2024-05-01,16.81999969482422,16.889999389648438,16.219999313354492,16.360000610351562,16.360000610351562,35334700
2024-05-02,16.290000915527344,16.690000534057617,16.170000076293945,16.549999237060547,16.549999237060547,19121000
