Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-18 00:00:00+00:00,66490.9765625,66556.703125,66490.9765625,66535.671875,66535.671875,0
2024-06-18 00:05:00+00:00,66491.2265625,66524.078125,66453.046875,66455.5546875,66455.5546875,0
2024-06-18 00:10:00+00:00,66404.5546875,66404.5546875,66361.3046875,66361.3046875,66361.3046875,0
2024-06-18 00:15:00+00:00,66375.046875,66406.09375,66375.046875,66406.09375,66406.09375,28016640
2024-06-18 00:20:00+00:00,66327.8515625,66327.8515625,66267.0625,66294.3203125,66294.3203125,30234624
2024-06-18 00:25:00+00:00,66302.46875,66358.0234375,66290.8828125,66290.8828125,66290.8828125,77301760
2024-06-18 00:30:00+00:00,66319.421875,66470.1015625,66319.421875,66430.3359375,66430.3359375,5031936
2024-06-18 00:35:00+00:00,66395.8671875,66395.8671875,66195.2265625,66195.2265625,66195.2265625,18472960
2024-06-18 00:40:00+00:00,66185.7890625,66223.1796875,66071.125,66071.125,66071.125,78004224
2024-06-18 00:45:00+00:00,66055.390625,66055.390625,65847.65625,65847.65625,65847.65625,91492352
2024-06-18 00:50:00+00:00,65613.9921875,65648.484375,65567.171875,65610.5,65610.5,337954816
2024-06-18 00:55:00+00:00,65625.34375,65723.0390625,65579.1015625,65723.0390625,65723.0390625,219000832
2024-06-18 01:00:00+00:00,65736.640625,65835.828125,65736.640625,65827.7265625,65827.7265625,13023232
2024-06-18 01:05:00+00:00,65829.1328125,65927.234375,65784.328125,65784.328125,65784.328125,101244928
2024-06-18 01:10:00+00:00,65761.84375,65761.84375,65708.5859375,65717.6953125,65717.6953125,74815488
2024-06-18 01:15:00+00:00,65715.21875,65766.1640625,65652.6953125,65711.8125,65711.8125,8202240
2024-06-18 01:20:00+00:00,65648.78125,65706.3203125,65476.79296875,65476.79296875,65476.79296875,0
2024-06-18 01:25:00+00:00,65424.03515625,65425.4140625,65288.6875,65288.6875,65288.6875,189173760
2024-06-18 01:30:00+00:00,65393.14453125,65393.14453125,65290.89453125,65290.89453125,65290.89453125,214263808
2024-06-18 01:35:00+00:00,65391.76171875,65473.12890625,65311.75390625,65473.12890625,65473.12890625,181094400
2024-06-18 01:40:00+00:00,65467.6953125,65486.16015625,65115.04296875,65115.04296875,65115.04296875,239167488
2024-06-18 01:45:00+00:00,64806.53515625,64860.23046875,64668.8984375,64805.046875,64805.046875,712962048
2024-06-18 01:50:00+00:00,64841.43359375,65016.98046875,64841.43359375,65016.98046875,65016.98046875,575062016
2024-06-18 01:55:00+00:00,65097.3671875,65097.3671875,65050.1484375,65079.96484375,65079.96484375,256161792
2024-06-18 02:00:00+00:00,65125.61328125,65125.61328125,65018.27734375,65018.27734375,65018.27734375,16072704
2024-06-18 02:05:00+00:00,65013.125,65013.125,64791.6796875,64791.6796875,64791.6796875,134885376
2024-06-18 02:10:00+00:00,64637.6328125,64779.140625,64607.5390625,64779.140625,64779.140625,383457280
2024-06-18 02:15:00+00:00,64847.8671875,64944.13671875,64847.8671875,64944.13671875,64944.13671875,69124096
2024-06-18 02:20:00+00:00,65036.46875,65152.4375,65036.46875,65152.4375,65152.4375,243646464
2024-06-18 02:25:00+00:00,65196.96484375,65370.546875,65196.96484375,65370.546875,65370.546875,203558912
2024-06-18 02:30:00+00:00,65320.36328125,65406.56640625,65288.3671875,65406.56640625,65406.56640625,14241792
2024-06-18 02:35:00+00:00,65365.58984375,65475.1015625,65365.58984375,65475.1015625,65475.1015625,40089600
2024-06-18 02:40:00+00:00,65433.234375,65433.234375,65338.34375,65338.34375,65338.34375,94095360
2024-06-18 02:45:00+00:00,65299.96875,65334.640625,65299.96875,65334.640625,65334.640625,49434624
2024-06-18 02:50:00+00:00,65367.359375,65518.98046875,65367.359375,65508.09375,65508.09375,172691456
2024-06-18 02:55:00+00:00,65504.609375,65504.609375,65423.6875,65462.22265625,65462.22265625,105062400
2024-06-18 03:00:00+00:00,65464.640625,65513.66796875,65431.4921875,65431.4921875,65431.4921875,14946304
2024-06-18 03:05:00+00:00,65407.390625,65407.390625,65309.33984375,65309.33984375,65309.33984375,64352256
2024-06-18 03:10:00+00:00,65301.12109375,65353.89453125,65291.21484375,65353.89453125,65353.89453125,71639040
2024-06-18 03:15:00+00:00,65340.05859375,65384.3828125,65332.67578125,65363.64453125,65363.64453125,66347008
2024-06-18 03:20:00+00:00,65393.41796875,65399.3203125,65331.67578125,65386.44921875,65386.44921875,104591360
2024-06-18 03:25:00+00:00,65362.8046875,65392.59765625,65352.98828125,65392.59765625,65392.59765625,23465984
2024-06-18 03:30:00+00:00,65434.73828125,65434.73828125,65399.12109375,65399.12109375,65399.12109375,49025024
2024-06-18 03:35:00+00:00,65431.91015625,65476.2421875,65398.6640625,65476.2421875,65476.2421875,20852736
2024-06-18 03:40:00+00:00,65464.31640625,65537.9375,65464.31640625,65537.9375,65537.9375,48549888
2024-06-18 03:45:00+00:00,65541.6875,65547.9453125,65500.46875,65547.9453125,65547.9453125,69951488
2024-06-18 03:50:00+00:00,65515.171875,65525.6015625,65496.921875,65503.64453125,65503.64453125,70017024
2024-06-18 03:55:00+00:00,65553.8984375,65553.8984375,65505.34375,65506.62890625,65506.62890625,48300032
2024-06-18 04:00:00+00:00,65501.57421875,65517.5390625,65470.6171875,65470.6171875,65470.6171875,0
2024-06-18 04:05:00+00:00,65421.6328125,65421.6328125,65353.96875,65390.390625,65390.390625,35311616
2024-06-18 04:10:00+00:00,65458.8203125,65551.4140625,65458.8203125,65551.4140625,65551.4140625,45244416
2024-06-18 04:15:00+00:00,65565.4921875,65611.0859375,65554.03125,65592.3125,65592.3125,4243456
2024-06-18 04:20:00+00:00,65657.375,65736.5078125,65657.375,65704.53125,65704.53125,115634176
2024-06-18 04:25:00+00:00,65730.0859375,65741.0703125,65706.7890625,65741.0703125,65741.0703125,76546048
2024-06-18 04:30:00+00:00,65720.84375,65720.84375,65631.90625,65631.90625,65631.90625,29913088
2024-06-18 04:35:00+00:00,65630.265625,65664.46875,65595.625,65664.46875,65664.46875,30208000
2024-06-18 04:40:00+00:00,65685.796875,65699.5390625,65666.5390625,65699.5390625,65699.5390625,25686016
2024-06-18 04:45:00+00:00,65691.8359375,65691.8359375,65645.2421875,65645.2421875,65645.2421875,23105536
2024-06-18 04:50:00+00:00,65620.5078125,65666.9765625,65608.65625,65656.40625,65656.40625,49577984
2024-06-18 04:55:00+00:00,65708.5,65708.5,65612.1875,65612.1875,65612.1875,95883264
2024-06-18 05:00:00+00:00,65589.4453125,65650.8125,65589.4453125,65650.8125,65650.8125,0
2024-06-18 05:05:00+00:00,65679.21875,65752.390625,65679.21875,65744.984375,65744.984375,86179840
2024-06-18 05:10:00+00:00,65708.3671875,65747.546875,65708.3671875,65730.375,65730.375,48844800
2024-06-18 05:15:00+00:00,65729.890625,65729.890625,65678.921875,65710.1171875,65710.1171875,14077952
2024-06-18 05:20:00+00:00,65756.46875,65805.828125,65719.2578125,65805.828125,65805.828125,59850752
2024-06-18 05:25:00+00:00,65778.734375,65805.7421875,65754.8203125,65754.8203125,65754.8203125,67620864
2024-06-18 05:30:00+00:00,65791.7109375,65791.7109375,65691.609375,65729.7734375,65729.7734375,4259840
2024-06-18 05:35:00+00:00,65735.5859375,65757.3125,65735.5859375,65757.3125,65757.3125,61313024
2024-06-18 05:40:00+00:00,65760.3671875,65803.9921875,65727.890625,65736.484375,65736.484375,38236160
2024-06-18 05:45:00+00:00,65731.6953125,65731.6953125,65698.9453125,65711.8203125,65711.8203125,17326080
2024-06-18 05:50:00+00:00,65643.2734375,65678.484375,65619.1640625,65620.28125,65620.28125,55791616
2024-06-18 05:55:00+00:00,65580.109375,65624.6796875,65573.65625,65573.65625,65573.65625,34820096
2024-06-18 06:00:00+00:00,65601.1640625,65667.765625,65601.1640625,65667.765625,65667.765625,0
2024-06-18 06:05:00+00:00,65673.4921875,65676.15625,65665.984375,65665.984375,65665.984375,13287424
